# lambda(cm-1) eta(cm-1) DG(cm-1) Exact(ps-1) HT(ps-1) ST(ps-1) Marcus(ps-1) Exact/Marcus HT/Marcus ST/Marcus ln(Exact/Marcus) ln(HT/Marcus) ln(ST/Marcus)
    1.32162073E+01    6.15848211E+02    1.05263158E+02    5.43097364E-01    5.36255656E-01    4.62615658E+00    4.25580066E+00    1.27613440E-01    1.26005821E-01    1.08702379E+00   -2.05874958E+00   -2.07142718E+00    8.34434961E-02
    1.32162073E+01    7.84759970E+02    0.00000000E+00    9.78153209E+01    9.85453116E+01    5.27521333E+00    1.12680527E+01    8.68076533E+00    8.74554943E+00    4.68156610E-01    2.16110970E+00    2.16854493E+00   -7.58952403E-01
    1.32162073E+01    7.84759970E+02    1.05263158E+02    4.29881122E-01    4.24225566E-01    4.26133537E+00    4.25580066E+00    1.01010634E-01    9.96817284E-02    1.00130051E+00   -2.29252948E+00   -2.30577288E+00    1.29966344E-03
    1.32162073E+01    1.00000000E+03    0.00000000E+00    1.24701775E+02    1.25573067E+02    4.87416747E+00    1.12680527E+01    1.10668434E+01    1.11441675E+01    4.32565201E-01    2.40395356E+00    2.41091627E+00   -8.38022210E-01
    1.32162073E+01    1.00000000E+03    1.05263158E+02    3.39217951E-01    3.34562319E-01    4.06222602E+00    4.25580066E+00    7.97071992E-02    7.86132495E-02    9.54515106E-01   -2.52939537E+00   -2.54321503E+00   -4.65518095E-02
    1.74668135E+01    1.00000000E+01    0.00000000E+00    1.01604637E+01    1.01724395E+01    9.54023507E+00    9.75173995E+00    1.04191291E+00    1.04314097E+00    9.78311063E-01    4.10583569E-02    4.22363276E-02   -2.19275992E-02
    1.74668135E+01    1.00000000E+01    1.05263158E+02    4.52776220E+00    4.52800162E+00    4.74797641E+00    4.70383916E+00    9.62567393E-01    9.62618291E-01    1.00938324E+00   -3.81511969E-02   -3.80983209E-02    9.33948892E-03
    1.74668135E+01    1.27427499E+01    0.00000000E+00    1.02370625E+01    1.02522820E+01    9.48487042E+00    9.75173995E+00    1.04976779E+00    1.05132848E+00    9.72633650E-01    4.85689889E-02    5.00545865E-02   -2.77477833E-02
    1.74668135E+01    1.27427499E+01    1.05263158E+02    4.48652460E+00    4.48674159E+00    4.75867757E+00    4.70383916E+00    9.53800597E-01    9.53846727E-01    1.01165822E+00   -4.73006470E-02   -4.72522841E-02    1.15907905E-02
    1.74668135E+01    1.62377674E+01    0.00000000E+00    1.03455314E+01    1.03648900E+01    9.41586811E+00    9.75173995E+00    1.06089082E+00    1.06287596E+00    9.65557753E-01    5.91089556E-02    6.09784076E-02   -3.50493623E-02
    1.74668135E+01    1.62377674E+01    1.05263158E+02    4.43030690E+00    4.43043246E+00    4.77150710E+00    4.70383916E+00    9.41849146E-01    9.41875840E-01    1.01438568E+00   -5.99101596E-02   -5.98818180E-02    1.42831913E-02
    1.74668135E+01    2.06913808E+01    0.00000000E+00    1.04947223E+01    1.05193628E+01    9.33035185E+00    9.75173995E+00    1.07618972E+00    1.07871650E+00    9.56788420E-01    7.34267702E-02    7.57719126E-02   -4.41729989E-02
    1.74668135E+01    2.06913808E+01    1.05263158E+02    4.35456124E+00    4.35447701E+00    4.78661361E+00    4.70383916E+00    9.25746201E-01    9.25728296E-01    1.01759721E+00   -7.71551629E-02   -7.71745044E-02    1.74441726E-02
    1.74668135E+01    2.63665090E+01    0.00000000E+00    1.06976491E+01    1.07290293E+01    9.22510057E+00    9.75173995E+00    1.09699901E+00    1.10021692E+00    9.45995342E-01    9.25782832E-02    9.55073582E-02   -5.55176334E-02
    1.74668135E+01    2.63665090E+01    1.05263158E+02    4.25321275E+00    4.25272898E+00    4.80397863E+00    4.70383916E+00    9.04200292E-01    9.04097447E-01    1.02128888E+00   -1.00704381E-01   -1.00818129E-01    2.10654365E-02
    1.74668135E+01    3.35981829E+01    0.00000000E+00    1.09735272E+01    1.10135039E+01    9.09664768E+00    9.75173995E+00    1.12528916E+00    1.12938859E+00    9.32823038E-01    1.18040032E-01    1.21676418E-01   -6.95397664E-02
    1.74668135E+01    3.35981829E+01    1.05263158E+02    4.11863247E+00    4.11746674E+00    4.82329608E+00    4.70383916E+00    8.75589561E-01    8.75341737E-01    1.02539562E+00   -1.32857836E-01   -1.33140912E-01    2.50785089E-02
    1.74668135E+01    4.28133240E+01    0.00000000E+00    1.13511120E+01    1.14020442E+01    8.94146366E+00    9.75173995E+00    1.16400889E+00    1.16923177E+00    9.16909568E-01    1.51869989E-01    1.56346927E-01   -8.67464292E-02
    1.74668135E+01    4.28133240E+01    1.05263158E+02    3.94231187E+00    3.94008335E+00    4.84381362E+00    4.70383916E+00    8.38105159E-01    8.37631392E-01    1.02975749E+00   -1.76611699E-01   -1.77177141E-01    2.93233290E-02
    1.74668135E+01    5.45559478E+01    0.00000000E+00    1.18740332E+01    1.19389047E+01    8.75623852E+00    9.75173995E+00    1.21763226E+00    1.22428456E+00    8.97915507E-01    1.96908207E-01    2.02356645E-01   -1.07679305E-01
    1.74668135E+01    5.45559478E+01    1.05263158E+02    3.71692254E+00    3.71318846E+00    4.86414582E+00    4.70383916E+00    7.90189123E-01    7.89395287E-01    1.03407996E+00   -2.35482966E-01   -2.36488087E-01    3.35121053E-02
